"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error	% of Total Deaths
	"Pepin County, WI"	"55091"	"2009"	"2009"	Suppressed	6374	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Pepin County, WI"	"55091"	"2010"	"2010"	Suppressed	6366	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Pepin County, WI"	"55091"	"2011"	"2011"	Suppressed	6324	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Pepin County, WI"	"55091"	"2012"	"2012"	Suppressed	6336	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Pepin County, WI"	"55091"	"2013"	"2013"	Suppressed	6320	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Pepin County, WI"	"55091"	"2014"	"2014"	Suppressed	6322	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Pepin County, WI"	"55091"	"2015"	"2015"	Suppressed	6276	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Pepin County, WI"	"55091"	"2016"	"2016"	Suppressed	6264	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Pepin County, WI"	"55091"	"2017"	"2017"	Suppressed	6219	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Pepin County, WI"	"55091"	"2018"	"2018"	Suppressed	6263	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Pepin County, WI"	"55091"	"2019"	"2019"	Suppressed	6284	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Pepin County, WI"	"55091"	"2020 "	"2020"	Suppressed	6242	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
"Total"	"Pepin County, WI"	"55091"			Suppressed	138515	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Pierce County, WI"	"55093"	"1999"	"1999"	Suppressed	30859	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Pierce County, WI"	"55093"	"2000"	"2000"	Suppressed	31174	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Pierce County, WI"	"55093"	"2001"	"2001"	Suppressed	31637	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Pierce County, WI"	"55093"	"2002"	"2002"	Suppressed	31999	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Pierce County, WI"	"55093"	"2003"	"2003"	Suppressed	32506	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Pierce County, WI"	"55093"	"2004"	"2004"	Suppressed	33073	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Pierce County, WI"	"55093"	"2005"	"2005"	Suppressed	33483	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Pierce County, WI"	"55093"	"2006"	"2006"	Suppressed	34087	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Pierce County, WI"	"55093"	"2007"	"2007"	Suppressed	34391	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Pierce County, WI"	"55093"	"2008"	"2008"	Suppressed	34815	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Pierce County, WI"	"55093"	"2009"	"2009"	Suppressed	34703	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Pierce County, WI"	"55093"	"2010"	"2010"	Suppressed	35020	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Pierce County, WI"	"55093"	"2011"	"2011"	Suppressed	35085	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Pierce County, WI"	"55093"	"2012"	"2012"	Suppressed	35084	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Pierce County, WI"	"55093"	"2013"	"2013"	Suppressed	35212	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Pierce County, WI"	"55093"	"2014"	"2014"	Suppressed	35229	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Pierce County, WI"	"55093"	"2015"	"2015"	Suppressed	35289	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Pierce County, WI"	"55093"	"2016"	"2016"	Suppressed	35659	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Pierce County, WI"	"55093"	"2017"	"2017"	Suppressed	36312	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Pierce County, WI"	"55093"	"2018"	"2018"	Suppressed	36986	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Pierce County, WI"	"55093"	"2019"	"2019"	Suppressed	37218	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Pierce County, WI"	"55093"	"2020 "	"2020"	Suppressed	37344	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
"Total"	"Pierce County, WI"	"55093"			29	757165	3.8	2.6	5.5	0.7	0.3%
	"Polk County, WI"	"55095"	"1999"	"1999"	Suppressed	34136	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Polk County, WI"	"55095"	"2000"	"2000"	Suppressed	34664	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Polk County, WI"	"55095"	"2001"	"2001"	Suppressed	35435	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Polk County, WI"	"55095"	"2002"	"2002"	Suppressed	35931	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Polk County, WI"	"55095"	"2003"	"2003"	Suppressed	36448	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Polk County, WI"	"55095"	"2004"	"2004"	Suppressed	36896	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Polk County, WI"	"55095"	"2005"	"2005"	Suppressed	37392	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Polk County, WI"	"55095"	"2006"	"2006"	Suppressed	37696	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Polk County, WI"	"55095"	"2007"	"2007"	Suppressed	37695	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Polk County, WI"	"55095"	"2008"	"2008"	Suppressed	37750	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Polk County, WI"	"55095"	"2009"	"2009"	Suppressed	37690	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Polk County, WI"	"55095"	"2010"	"2010"	Suppressed	37535	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Polk County, WI"	"55095"	"2011"	"2011"	Suppressed	37494	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Polk County, WI"	"55095"	"2012"	"2012"	Suppressed	37219	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Polk County, WI"	"55095"	"2013"	"2013"	Suppressed	37339	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Polk County, WI"	"55095"	"2014"	"2014"	Suppressed	37364	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Polk County, WI"	"55095"	"2015"	"2015"	Suppressed	37422	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Polk County, WI"	"55095"	"2016"	"2016"	Suppressed	37544	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Polk County, WI"	"55095"	"2017"	"2017"	Suppressed	37620	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Polk County, WI"	"55095"	"2018"	"2018"	Suppressed	37906	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Polk County, WI"	"55095"	"2019"	"2019"	Suppressed	38192	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Polk County, WI"	"55095"	"2020 "	"2020"	Suppressed	38332	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
"Total"	"Polk County, WI"	"55095"			22	815700	2.7	1.7	4.1	0.6	0.2%
	"Portage County, WI"	"55097"	"1999"	"1999"	Suppressed	56753	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Portage County, WI"	"55097"	"2000"	"2000"	Suppressed	57014	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Portage County, WI"	"55097"	"2001"	"2001"	Suppressed	57541	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Portage County, WI"	"55097"	"2002"	"2002"	Suppressed	57925	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Portage County, WI"	"55097"	"2003"	"2003"	Suppressed	58111	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Portage County, WI"	"55097"	"2004"	"2004"	Suppressed	58294	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Portage County, WI"	"55097"	"2005"	"2005"	Suppressed	58667	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Portage County, WI"	"55097"	"2006"	"2006"	Suppressed	59101	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Portage County, WI"	"55097"	"2007"	"2007"	Suppressed	59648	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Portage County, WI"	"55097"	"2008"	"2008"	Suppressed	60140	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Portage County, WI"	"55097"	"2009"	"2009"	Suppressed	60439	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Portage County, WI"	"55097"	"2010"	"2010"	Suppressed	60567	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Portage County, WI"	"55097"	"2011"	"2011"	Suppressed	60737	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Portage County, WI"	"55097"	"2012"	"2012"	Suppressed	61169	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Portage County, WI"	"55097"	"2013"	"2013"	Suppressed	61357	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Portage County, WI"	"55097"	"2014"	"2014"	Suppressed	61542	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Portage County, WI"	"55097"	"2015"	"2015"	Suppressed	61542	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Portage County, WI"	"55097"	"2016"	"2016"	Suppressed	61637	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Portage County, WI"	"55097"	"2017"	"2017"	Suppressed	61640	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Portage County, WI"	"55097"	"2018"	"2018"	Suppressed	62130	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Portage County, WI"	"55097"	"2019"	"2019"	Suppressed	62107	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Portage County, WI"	"55097"	"2020 "	"2020"	Suppressed	62374	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
"Total"	"Portage County, WI"	"55097"			66	1320435	5.0	3.9	6.4	0.6	0.6%
	"Price County, WI"	"55099"	"1999"	"1999"	Suppressed	13527	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Price County, WI"	"55099"	"2000"	"2000"	Suppressed	13576	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Price County, WI"	"55099"	"2001"	"2001"	Suppressed	13435	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Price County, WI"	"55099"	"2002"	"2002"	Suppressed	13389	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Price County, WI"	"55099"	"2003"	"2003"	Suppressed	13354	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Price County, WI"	"55099"	"2004"	"2004"	Suppressed	13276	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Price County, WI"	"55099"	"2005"	"2005"	Suppressed	13154	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Price County, WI"	"55099"	"2006"	"2006"	Suppressed	13055	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Price County, WI"	"55099"	"2007"	"2007"	Suppressed	12803	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Price County, WI"	"55099"	"2008"	"2008"	Suppressed	12698	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Price County, WI"	"55099"	"2009"	"2009"	Suppressed	12601	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Price County, WI"	"55099"	"2010"	"2010"	Suppressed	12494	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Price County, WI"	"55099"	"2011"	"2011"	Suppressed	12394	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Price County, WI"	"55099"	"2012"	"2012"	Suppressed	12326	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Price County, WI"	"55099"	"2013"	"2013"	Suppressed	12278	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Price County, WI"	"55099"	"2014"	"2014"	Suppressed	12218	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Price County, WI"	"55099"	"2015"	"2015"	Suppressed	12195	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Price County, WI"	"55099"	"2016"	"2016"	Suppressed	12063	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Price County, WI"	"55099"	"2017"	"2017"	Suppressed	11980	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Price County, WI"	"55099"	"2018"	"2018"	Suppressed	11923	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Price County, WI"	"55099"	"2019"	"2019"	Suppressed	11882	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Price County, WI"	"55099"	"2020 "	"2020"	Suppressed	11806	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
"Total"	"Price County, WI"	"55099"			12	278427	Unreliable	2.2	7.5	1.2	0.1%
	"Racine County, WI"	"55101"	"1999"	"1999"	Suppressed	155219	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Racine County, WI"	"55101"	"2000"	"2000"	Suppressed	155627	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Racine County, WI"	"55101"	"2001"	"2001"	Suppressed	156195	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Racine County, WI"	"55101"	"2002"	"2002"	Suppressed	157358	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Racine County, WI"	"55101"	"2003"	"2003"	13	158605	Unreliable	4.4	14.0	2.3	0.1%
	"Racine County, WI"	"55101"	"2004"	"2004"	11	159795	Unreliable	3.4	12.3	2.1	0.1%
	"Racine County, WI"	"55101"	"2005"	"2005"	Suppressed	161285	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Racine County, WI"	"55101"	"2006"	"2006"	14	161966	Unreliable	4.7	14.5	2.3	0.1%
	"Racine County, WI"	"55101"	"2007"	"2007"	17	162456	Unreliable	6.1	16.8	2.5	0.2%
	"Racine County, WI"	"55101"	"2008"	"2008"	17	162898	Unreliable	6.1	16.7	2.5	0.2%
	"Racine County, WI"	"55101"	"2009"	"2009"	11	163326	Unreliable	3.4	12.1	2.0	0.1%
	"Racine County, WI"	"55101"	"2010"	"2010"	10	163765	Unreliable	2.9	11.2	1.9	0.1%
	"Racine County, WI"	"55101"	"2011"	"2011"	14	164238	Unreliable	4.7	14.3	2.3	0.1%
	"Racine County, WI"	"55101"	"2012"	"2012"	21	164054	12.8	7.9	19.6	2.8	0.2%
	"Racine County, WI"	"55101"	"2013"	"2013"	31	164595	18.8	12.8	26.7	3.4	0.3%
	"Racine County, WI"	"55101"	"2014"	"2014"	37	165002	22.4	15.8	30.9	3.7	0.3%
	"Racine County, WI"	"55101"	"2015"	"2015"	31	165093	18.8	12.8	26.7	3.4	0.3%
	"Racine County, WI"	"55101"	"2016"	"2016"	22	165327	13.3	8.3	20.1	2.8	0.2%
	"Racine County, WI"	"55101"	"2017"	"2017"	45	166155	27.1	19.8	36.2	4.0	0.4%
	"Racine County, WI"	"55101"	"2018"	"2018"	21	166881	12.6	7.8	19.2	2.7	0.2%
	"Racine County, WI"	"55101"	"2019"	"2019"	27	166993	16.2	10.7	23.5	3.1	0.3%
	"Racine County, WI"	"55101"	"2020 "	"2020"	49	166665	29.4	21.8	38.9	4.2	0.5%
"Total"	"Racine County, WI"	"55101"			424	3573498	11.9	10.7	13.0	0.6	4.0%
	"Richland County, WI"	"55103"	"1999"	"1999"	Suppressed	14900	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Richland County, WI"	"55103"	"2000"	"2000"	Suppressed	15168	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Richland County, WI"	"55103"	"2001"	"2001"	Suppressed	15316	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Richland County, WI"	"55103"	"2002"	"2002"	Suppressed	15300	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Richland County, WI"	"55103"	"2003"	"2003"	Suppressed	15375	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Richland County, WI"	"55103"	"2004"	"2004"	Suppressed	15546	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Richland County, WI"	"55103"	"2005"	"2005"	Suppressed	15528	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Richland County, WI"	"55103"	"2006"	"2006"	Suppressed	15552	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Richland County, WI"	"55103"	"2007"	"2007"	Suppressed	15604	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Richland County, WI"	"55103"	"2008"	"2008"	Suppressed	15435	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Richland County, WI"	"55103"	"2009"	"2009"	Suppressed	15310	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Richland County, WI"	"55103"	"2010"	"2010"	Suppressed	15209	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Richland County, WI"	"55103"	"2011"	"2011"	Suppressed	15197	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Richland County, WI"	"55103"	"2012"	"2012"	Suppressed	15093	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Richland County, WI"	"55103"	"2013"	"2013"	Suppressed	15053	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Richland County, WI"	"55103"	"2014"	"2014"	Suppressed	15044	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Richland County, WI"	"55103"	"2015"	"2015"	Suppressed	14938	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Richland County, WI"	"55103"	"2016"	"2016"	Suppressed	15017	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Richland County, WI"	"55103"	"2017"	"2017"	Suppressed	15095	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Richland County, WI"	"55103"	"2018"	"2018"	Suppressed	14994	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Richland County, WI"	"55103"	"2019"	"2019"	Suppressed	14931	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Richland County, WI"	"55103"	"2020 "	"2020"	Suppressed	15006	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
"Total"	"Richland County, WI"	"55103"			23	334611	6.9	4.4	10.3	1.4	0.2%
	"Rock County, WI"	"55105"	"1999"	"1999"	Suppressed	125276	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Rock County, WI"	"55105"	"2000"	"2000"	Suppressed	125888	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Rock County, WI"	"55105"	"2001"	"2001"	Suppressed	126801	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Rock County, WI"	"55105"	"2002"	"2002"	Suppressed	127413	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Rock County, WI"	"55105"	"2003"	"2003"	Suppressed	128349	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Rock County, WI"	"55105"	"2004"	"2004"	Suppressed	129762	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Rock County, WI"	"55105"	"2005"	"2005"	Suppressed	130975	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Rock County, WI"	"55105"	"2006"	"2006"	Suppressed	132452	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Rock County, WI"	"55105"	"2007"	"2007"	19	133586	Unreliable	8.6	22.2	3.3	0.2%
	"Rock County, WI"	"55105"	"2008"	"2008"	10	134204	Unreliable	3.6	13.7	2.4	0.1%
	"Rock County, WI"	"55105"	"2009"	"2009"	Suppressed	134113	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Rock County, WI"	"55105"	"2010"	"2010"	13	134093	Unreliable	5.2	16.6	2.7	0.1%
	"Rock County, WI"	"55105"	"2011"	"2011"	17	134434	Unreliable	7.4	20.2	3.1	0.2%
	"Rock County, WI"	"55105"	"2012"	"2012"	17	134980	Unreliable	7.3	20.2	3.1	0.2%
	"Rock County, WI"	"55105"	"2013"	"2013"	25	135724	18.4	11.9	27.2	3.7	0.2%
	"Rock County, WI"	"55105"	"2014"	"2014"	22	136249	16.1	10.1	24.4	3.4	0.2%
	"Rock County, WI"	"55105"	"2015"	"2015"	23	136674	16.8	10.7	25.3	3.5	0.2%
	"Rock County, WI"	"55105"	"2016"	"2016"	37	136984	27.0	19.0	37.2	4.4	0.3%
	"Rock County, WI"	"55105"	"2017"	"2017"	37	137762	26.9	18.9	37.0	4.4	0.3%
	"Rock County, WI"	"55105"	"2018"	"2018"	37	138798	26.7	18.8	36.7	4.4	0.3%
	"Rock County, WI"	"55105"	"2019"	"2019"	40	139259	28.7	20.5	39.1	4.5	0.4%
	"Rock County, WI"	"55105"	"2020 "	"2020"	41	139382	29.4	21.1	39.9	4.6	0.4%
"Total"	"Rock County, WI"	"55105"			369	2933158	12.6	11.3	13.9	0.7	3.5%
	"Rusk County, WI"	"55107"	"1999"	"1999"	Suppressed	12916	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Rusk County, WI"	"55107"	"2000"	"2000"	Suppressed	12990	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Rusk County, WI"	"55107"	"2001"	"2001"	Suppressed	12956	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Rusk County, WI"	"55107"	"2002"	"2002"	Suppressed	12975	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Rusk County, WI"	"55107"	"2003"	"2003"	Suppressed	12907	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Rusk County, WI"	"55107"	"2004"	"2004"	Suppressed	12954	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Rusk County, WI"	"55107"	"2005"	"2005"	Suppressed	12885	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Rusk County, WI"	"55107"	"2006"	"2006"	Suppressed	12795	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Rusk County, WI"	"55107"	"2007"	"2007"	Suppressed	12805	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Rusk County, WI"	"55107"	"2008"	"2008"	Suppressed	12770	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Rusk County, WI"	"55107"	"2009"	"2009"	Suppressed	12713	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Rusk County, WI"	"55107"	"2010"	"2010"	Suppressed	12697	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Rusk County, WI"	"55107"	"2011"	"2011"	Suppressed	12617	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Rusk County, WI"	"55107"	"2012"	"2012"	Suppressed	12367	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Rusk County, WI"	"55107"	"2013"	"2013"	Suppressed	12474	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Rusk County, WI"	"55107"	"2014"	"2014"	Suppressed	12446	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Rusk County, WI"	"55107"	"2015"	"2015"	Suppressed	12261	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Rusk County, WI"	"55107"	"2016"	"2016"	Suppressed	12303	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Rusk County, WI"	"55107"	"2017"	"2017"	Suppressed	12294	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Rusk County, WI"	"55107"	"2018"	"2018"	Suppressed	12305	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Rusk County, WI"	"55107"	"2019"	"2019"	Suppressed	12325	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"Rusk County, WI"	"55107"	"2020 "	"2020"	Suppressed	12200	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
"Total"	"Rusk County, WI"	"55107"			13	277955	Unreliable	2.5	8.0	1.3	0.1%
	"St. Croix County, WI"	"55109"	"1999"	"1999"	Suppressed	50487	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
	"St. Croix County, WI"	"55109"	"2000"	"2000"	Suppressed	51771	Suppressed	Suppressed	Suppressed	Suppressed	Suppressed
